rvtr,track_title,track_artist,rvar,album_id,album_title,rval,album_artist,rvar_album_artist,release_year,release_date,track_number,relationship_source,relationship_confidence,relationship_type,artwork_available,billboard_200_membership,cross_artist_relationship,review_status,duplicate_relationship
"RVTR009038","Come And Get With Me","keith sweat","","35491","Still In The Game","RVAL307071","keith sweat","RVAR005976","1998","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR009067","Sad But True","metallica","","40260","Metallica","RVAL367880","metallica","RVAR007560","1991","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR009070","Single White Female","chely wright","","22898","Single White Female","RVAL031303","chely wright","RVAR000550","1999","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR009113","Trying To Love You","trisha yearwood","","31323","Jasper County","RVAL514844","trisha yearwood","RVAR004270","2005","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR009192","A Message To Pretty","love","","40174","Love","RVAL078030","love","RVAR007520","1966","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR009219","A Lie","french montana","","23108","Jungle Rules","RVAL166245","french montana","RVAR000650","2017","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR009279","I Wanna Be The One","stevie b","","35560","In My Eyes","RVAL785319","stevie b","RVAR006033","1989","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR009358","All I Want Is You","carly simon","","32154","Coming Around Again","RVAL231735","carly simon","RVAR004647","1987","","11","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR009376","Diamond In The Back","ludacris","","24199","Chicken*N*Beer","RVAL235984","ludacris","RVAR001100","2003","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR009413","Darling Lorraine","paul simon","","30514","You're The One","RVAL609473","paul simon","RVAR003870","2000","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR009424","All I Want For Christmas Is You","michael buble","","30913","Christmas","RVAL060908","michael buble","RVAR004091","2011","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR009521","The Moon Was Yellow","frank sinatra","","38143","Sinatra 80th - All The Best","RVAL772275","frank sinatra","RVAR006507","1995","","30","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR009572","Winner At A Losing Game","rascal flatts","","21901","Still Feels Good","RVAL183188","rascal flatts","RVAR000098","2007","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR009798","Runaway","bonnie raitt","","33043","Sweet Forgiveness","RVAL393374","bonnie raitt","RVAR004945","1977","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR009810","There Goes My Baby","trisha yearwood","","31330","Where Your Road Leads","RVAL097327","trisha yearwood","RVAR004270","1998","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR009928","Suffocate","j. holiday","","26018","Back Of My Lac'","RVAL000420","j. holiday","RVAR001917","2007","","9","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR009942","Fred Bear","ted nugent","","35538","Happy Defiance Day Everyday","RVAL698160","ted nugent","RVAR006021","2010","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR010065","This Man Is Mine","heart","","32212","Private Audition","RVAL283826","heart","RVAR004654","1982","","4","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR010223","Love King","the-dream","","31538","Love King","RVAL855331","the-dream","RVAR004364","2010","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR010282","Let'S Be Us Again","lonestar","","31548","Lonestar","RVAL271515","lonestar","RVAR004365","1996","","7","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR010318","Run","george strait","","37969","The Road Less Traveled","RVAL916833","george strait","RVAR006461","2001","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR010382","The Smile Has Left Your Eyes","asia","","34957","Alpha","RVAL836266","asia","RVAR005754","1983","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR010529","See The Funny Little Clown","bobby goldsboro","","23506","Bobby Goldsboro's Greatest Hits","RVAL297697","bobby goldsboro","RVAR000855","1970","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR010569","Memphis","johnny rivers","","27775","Johnny Rivers At The Whisky A Go Go","RVAL520667","johnny rivers","RVAR002749","1964","","17","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR010623","The Riddle","nik kershaw","","35552","The Riddle","RVAL695615","nik kershaw","RVAR006026","1985","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR010626","Heartaches By The Number","ray price","","39058","Welcome To My World","RVAL533772","ray price","RVAR006919","1971","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR010653","Triangle Of Love Hey Diddle Diddle","The Presidents","","43245","5-10-15-20-25-30 years of love","RVAL385546","The Presidents","RVAR008910","1971","","7","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR010665","Alright","janet jackson","","22089","Janet Jackson's Rhythm Nation 1814","RVAL842125","janet jackson","RVAR000151","1989","","19","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR010677","Attack Of The Name Game","stacy lattisaw","","24521","Sneakin' Out","RVAL054150","stacy lattisaw","RVAR001238","1982","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR010735","China","red rockers","","40848","Good As Gold","RVAL406844","red rockers","RVAR007789","1983","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR010736","Beers Ago","toby keith","","39401","Clancy's Tavern","RVAL365073","toby keith","RVAR007096","2011","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR010832","Dancing With The Mountains","john denver","","37844","Autograph","RVAL107732","john denver","RVAR006434","1980","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR010856","Mud On The Tires","brad paisley","","39681","Mud On The Tires","RVAL656327","brad paisley","RVAR007237","2003","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR010870","Beware","big sean","","29748","Hall Of Fame","RVAL191645","big sean","RVAR003537","2013","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR010920","Don'T Ask Me How I Know","bobby pinson","","34956","Man Like Me","RVAL304803","bobby pinson","RVAR005752","2005","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR011047","Just Because","anita baker","","27601","Giving You The Best That I Got","RVAL032936","anita baker","RVAR002682","1988","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR011059","Anything Goes","randy houser","","41083","Anything Goes","RVAL674845","randy houser","RVAR007839","2008","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR011111","Pass The Dutchie","musical youth","","37549","The Youth Of Today","RVAL022171","musical youth","RVAR006256","1983","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR011204","Walking In L A","missing persons","","29364","Spring Session M","RVAL296745","missing persons","RVAR003408","1982","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR011230","Hot Mama","trace adkins","","23942","Comin' On Strong","RVAL746858","trace adkins","RVAR001010","2003","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR011266","Somewhere","The Tymes","","41317","Somewhere","RVAL041433","The Tymes","RVAR007952","1964","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR011359","Bang The Drum All Day","todd rundgren","","31044","The Ever Popular Tortured Artist Effect","RVAL073870","todd rundgren","RVAR004137","1983","","5","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR011388","I Like The Sound Of That","rascal flatts","","21900","Rewind","RVAL023224","rascal flatts","RVAR000098","2014","","8","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR011412","Traffic In The Sky","jack johnson","","30088","On And On","RVAL933994","jack johnson","RVAR003684","2003","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR011573","Oh What A Day","The Dells","","42657","Like It Is, Like It Was","RVAL535870","The Dells","RVAR008619","1970","","2","canonical_album_tracks","1.0","","yes","yes","no","curated","no"
"RVTR011596","Sexual Healing","marvin gaye","","23738","Midnight Love","RVAL397952","marvin gaye","RVAR000918","1982","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR011683","Heaven Knows","luther vandross","","25212","Never Let Me Go","RVAL313928","luther vandross","RVAR001504","1993","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR011849","Allison Road","gin blossoms","","33654","New Miserable Experience","RVAL232842","gin blossoms","RVAR005174","1993","","9","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR011867","My Quicksand","elton john","","37642","The Diving Board","RVAL315252","elton john","RVAR006296","2013","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR011892","Freedom Blues","little richard","","24724","King Of Rock And Roll","RVAL899454","little richard","RVAR001339","1971","","11","canonical_album_tracks","0.86","","yes","yes","no","ok","no"
"RVTR011893","Something'S Got A Hold On Me","etta james","","23616","Etta James Rocks The House","RVAL097817","etta james","RVAR000894","1964","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR011910","Don'T Ask Me Why","billy joel","","30860","2000 Years -- The Millennium Concert","RVAL773166","billy joel","RVAR004068","2000","","15","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR011983","When The Lights Go Out","naked eyes","","39264","Naked Eyes","RVAL617372","naked eyes","RVAR007001","1983","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR012021","U Don'T Know Me","t.i","","43538","Urban Legend","RVAL000091","t.i","RVAR005175","2004","","3","canonical_album_tracks","0.95","","yes","no","no","curated","no"
"RVTR012090","Try It On My Own","whitney houston","","34402","Just Whitney...","RVAL315078","whitney houston","RVAR005495","2002","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR012175","Hypnotize","system of a down","","26622","Hypnotize","RVAL574041","system of a down","RVAR002244","2005","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR012256","Both","gucci mane","","24895","The Return Of East Atlanta Santa","RVAL187922","gucci mane","RVAR001402","2017","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR012397","Ecstasy","ohio players","","37784","Ecstasy","RVAL533842","ohio players","RVAR006379","1973","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR012441","Poison","bell biv devoe","","25952","Poison","RVAL099067","bell biv devoe","RVAR001886","1990","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR012533","So Alone","men at large","","39919","Men At Large","RVAL377390","men at large","RVAR007350","1993","","5","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR012747","Irresistible","jessica simpson","","34843","Irresistible","RVAL469312","jessica simpson","RVAR005695","2001","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR012748","Never Ending Story","limahl","","38580","Don't Suppose","RVAL463830","limahl","RVAR006688","1985","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR012755","Just Give Me A Reason","p!nk","","35574","The Truth About Love","RVAL746001","p!nk","RVAR006040","2012","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR012890","Schism","tool","","28363","Lateralus","RVAL759656","tool","RVAR002985","2001","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR012983","Chasing Pavements","adele","","31802","19","RVAL530306","adele","RVAR004490","2008","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR012989","Mountain Of Love","johnny rivers","","27776","Johnny Rivers In Action!","RVAL164815","johnny rivers","RVAR002749","1965","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR013038","Daydream Believer","The Monkees","","41291","The Birds, The Bees & The Monkees","RVAL532285","The Monkees","RVAR007934","1968","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR013074","Forever Mine","The Motels","","42505","All Four One","RVAL650075","The Motels","RVAR008549","1982","","10","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR013241","Snap Shot","slave","","33087","Show Time","RVAL754733","slave","RVAR004965","1981","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR013284","Enchanted","taylor swift","","39879","Speak Now","RVAL937013","taylor swift","RVAR007333","2010","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR013426","Four Letter Word","kim wilde","","35043","Close","RVAL560418","kim wilde","RVAR005780","1988","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR013533","Letter From A Thief","chevelle","","24813","Sci-Fi Crimes","RVAL427934","chevelle","RVAR001372","2009","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR013600","Diary","bread","","34736","Baby I'm-A Want You","RVAL331598","bread","RVAR005662","1972","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR013813","The Boys Of Summer","don henley","","34853","Building The Perfect Beast","RVAL974823","don henley","RVAR005706","1984","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR013829","Soul Serenade","king curtis","","24772","Soul Serenade","RVAL546463","king curtis","RVAR001356","1964","","9","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR013925","Ricky","""weird al"" yankovic","","40748","Weird Al Yankovic","RVAL364811","""weird al"" yankovic","RVAR007739","1983","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
