rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR031079","RVAR001497","Fallen Angel","poison","25190","RVAL521367","Open Up And Say...Ahh!","RVAR001497","1988","1988-05-21","release_year:1988","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","25183","25190","25190"
"RVTR031123","RVAR008809","Gemini Dream","The Moody Blues","42995","RVAL772279","Long Distance Voyager","RVAR008809","1981","1981-06-13","release_year:1981","10","yes","canonical_track_album_links|canonical_album_tracks","no","1","42995","42995","42995"
"RVTR031543","RVAR000725","Pinch Me","barenaked ladies","23234","RVAL466485","Maroon","RVAR000725","2000","2000-09-30","release_year:2000","4","yes","canonical_track_album_links|canonical_album_tracks","no","1","23234","23234","23234"
"RVTR031770","RVAR008023","It'S Impossible","The New Birth","41372","RVAL509444","Ain't No Big Thing, But It's Growing","RVAR008023","1971","1971-10-30","release_year:1971","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","41372","41372","41372"
"RVTR031771","RVAR000155","Funny The Way It Is","dave matthews band","22098","RVAL572980","Big Whiskey And The GrooGrux King","RVAR000155","2009","2009-06-20","release_year:2009","5","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","22098","22098","22098"
"RVTR031842","RVAR008273","Call Me Lightning","The Who","41956","RVAL100654","Magic Bus-The Who On Tour","RVAR008273","1968","1968-10-26","release_year:1968","6","yes","canonical_album_tracks|canonical_track_album_links","no","1","41956","41956","41956"
"RVTR031969","RVAR005976","Make You Sweat","keith sweat","35483","RVAL756864","I'll Give All My Love To You","RVAR005976","1990","1990-06-30","release_year:1990","7","yes","canonical_track_album_links|canonical_album_tracks","no","1","35483","35483","35483"
"RVTR032364","RVAR008038","Eight Days A Week","The Beatles","41406","RVAL493810","Beatles VI","RVAR008038","1965","1965-06-26","release_year:1965","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41398","41406","41406"
"RVTR032559","RVAR005204","Scientific Love","midnight star","33768","RVAL377082","Planetary Invasion","RVAR005204","1984","1984-12-08","release_year:1984","3","yes","canonical_album_tracks|canonical_track_album_links","no","0","33766","33768","33768"
"RVTR032586","RVAR002938","I Am Woman","helen reddy","28251","RVAL095970","I Don't Know How To Love Him","RVAR002938","1971","1971-06-05","release_year:1971","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","28250","28251","28251"
"RVTR032615","RVAR000260","Nada Es Para Siempre","luis fonsi","22381","RVAL971581","Paso A Paso","RVAR000260","2005","2005-07-30","release_year:2005","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","22379","22381","22381"
"RVTR032737","RVAR005240","Who Am I","petula clark","33858","RVAL457952","I Couldn't Live Without Your Love","RVAR005240","1966","1966-09-03","release_year:1966","45","yes","canonical_track_album_links|canonical_album_tracks","no","1","33864","33858","33864"
"RVTR032868","RVAR000175","Young Americans","david bowie","22215","RVAL270198","Young Americans","RVAR000175","1975","1975-03-22","release_year:1975","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","22180","22215","22215"
"RVTR033656","RVAR006719","Mountain Of Love","ronnie dove","38642","RVAL259500","The Best Of Ronnie Dove","RVAR006719","1966","1966-04-02","release_year:1966","19","yes","canonical_track_album_links|canonical_album_tracks","no","1","38641","38642","38642"
"RVTR033682","RVAR005678","Straight From The Heart","bryan adams","34794","RVAL743955","Cuts Like A Knife","RVAR005678","1983","1983-02-19","release_year:1983","8","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","34794","34794","34794"
"RVTR033722","RVAR001777","September","daughtry","25753","RVAL373947","Leave This Town","RVAR001777","2009","2009-08-01","release_year:2009","7","yes","canonical_album_tracks|canonical_album_tracks","no","0","25752","25753","25753"
"RVTR033750","RVAR001254","These Are My People","rodney atkins","24558","RVAL054224","If You're Going Through Hell","RVAR001254","2006","2006-08-05","release_year:2006","7","yes","canonical_track_album_links|canonical_album_tracks","no","1","24558","24558","24558"
"RVTR033807","RVAR002454","Free Man In Paris","joni mitchell","27196","RVAL902415","Court And Spark","RVAR002454","1974","1974-02-09","release_year:1974","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","27196","27196","27196"
"RVTR034185","RVAR002385","Black Byrd","donald byrd","27006","RVAL456398","Black Byrd","RVAR002385","1973","1973-04-28","release_year:1973","2","yes","canonical_album_tracks|canonical_track_album_links","no","2","27006","27006","27006"
"RVTR034617","RVAR003135","Tell It All Brother","kenny rogers","28665","RVAL855492","Ruby, Don't Take Your Love To Town","RVAR003135","1969","1969-10-11","release_year:1969","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","28665","28665","28665"
"RVTR034912","RVAR005887","Hungry Like The Wolf","duran duran","35285","RVAL037050","Rio","RVAR005887","1982","1982-06-05","release_year:1982","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","35272","35285","35285"
"RVTR034977","RVAR006719","Cry","ronnie dove","38642","RVAL259500","The Best Of Ronnie Dove","RVAR006719","1966","1966-04-02","release_year:1966","10","yes","canonical_album_tracks|canonical_album_tracks","no","0","38639","38642","38642"
"RVTR035132","RVAR001066","She Wolf","shakira","24150","RVAL662312","Live & Off The Record","RVAR001066","2004","2004-04-17","release_year:2004","16","yes","canonical_album_tracks|canonical_track_album_links","no","1","24155","24150","24150"
"RVTR035359","RVAR007836","Something That We Do","clint black","41059","RVAL129897","Nothin' But The Taillights","RVAR007836","1997","1997-08-16","release_year:1997","11","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","41059","41059","41059"
"RVTR035746","RVAR005813","Thinking Of You","katy perry","35111","RVAL148637","One Of The Boys","RVAR005813","2008","2008-07-05","release_year:2008","9","yes","canonical_track_album_links|canonical_album_tracks","no","1","35111","35111","35111"
"RVTR035944","RVAR002976","Castles In The Air","don mclean","28347","RVAL256892","Tapestry","RVAR002976","1972","1972-02-12","release_year:1972","1","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","0","28343","28347","28347"
"RVTR036235","RVAR006328","Crushcrushcrush","paramore","37710","RVAL366545","RIOT!","RVAR006328","2007","2007-06-30","release_year:2007","7","yes","canonical_track_album_links|canonical_album_tracks","no","1","37710","37710","37710"
"RVTR036296","RVAR004102","That Was Yesterday","foreigner","30930","RVAL957790","Agent Provocateur","RVAR004102","1985","1985-01-05","release_year:1985","9","yes","canonical_track_album_links|canonical_album_tracks","no","1","30929","30930","30930"
"RVTR036694","RVAR007656","Because Of You","kelly clarkson","40438","RVAL300202","Breakaway","RVAR007656","2004","2004-12-18","release_year:2004","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","40438","40438","40438"
"RVTR036855","RVAR008368","Hello I Love You","The Doors","42132","RVAL594662","Waiting For The Sun","RVAR008368","1968","1968-08-10","release_year:1968","2","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","42110","42132","42132"
"RVTR037072","RVAR001400","I Just Wanna Stop","gino vannelli","24878","RVAL540851","Brother To Brother","RVAR001400","1978","1978-09-30","release_year:1978","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","24878","24878","24878"
"RVTR037139","RVAR001165","Let It Be","joan baez","24354","RVAL749873","Blessed Are ...","RVAR001165","1971","1971-09-18","release_year:1971","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","24354","24354","24354"
"RVTR037639","RVAR003653","Get Down","curtis mayfield","30038","RVAL385002","Roots","RVAR003653","1971","1971-11-06","release_year:1971","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","30028","30038","30038"
"RVTR037905","RVAR008038","Revolution","The Beatles","41409","RVAL797131","Hey Jude","RVAR008038","1970","1970-03-21","release_year:1970","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41409","41409","41437"
"RVTR037915","RVAR004494","Girls Girls Girls","jay-z","31823","RVAL776718","The Blueprint","RVAR004494","2001","2001-09-29","release_year:2001","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","31823","31823","31823"
"RVTR037956","RVAR005376","Hate Me Now","nas","34162","RVAL772130","I Am...","RVAR005376","1999","1999-04-24","release_year:1999","3","yes","canonical_track_album_links|canonical_album_tracks","no","1","34162","34162","34162"
"RVTR038768","RVAR005891","What'D I Say","rare earth","35294","RVAL850601","One World","RVAR005891","1971","1971-07-17","release_year:1971","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","35294","35294","35294"
"RVTR038948","RVAR008533","Crazy Keep On Falling","The John Hall Band","42463","RVAL365572","All Of The Above","RVAR008533","1981","1981-12-05","release_year:1981","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","42463","42463","42463"
"RVTR039249","RVAR005891","I Know I'M Losing You","rare earth","35291","RVAL283092","Ecology","RVAR005891","1970","1970-07-11","release_year:1970","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","35291","35291","35291"
"RVTR039385","RVAR005976","Get Up On It","keith sweat","35482","RVAL604343","Get Up On It","RVAR005976","1994","1994-07-16","release_year:1994","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","35482","35482","35482"
"RVTR039781","RVAR005729","Chattahoochee","alan jackson","34883","RVAL715431","A Lot About Livin' (And A Little 'Bout Love)","RVAR005729","1992","1992-10-24","release_year:1992","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","34881","34883","34883"
"RVTR039837","RVAR004782","November Rain","guns n' roses","32572","RVAL722464","Use Your Illusion I","RVAR004782","1991","1991-10-05","release_year:1991","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","32572","32572","32572"
"RVTR039924","RVAR000445","It Tears Me Up","percy sledge","22724","RVAL635652","When A Man Loves A Woman","RVAR000445","1966","1966-06-04","release_year:1966","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","22723","22724","22724"
"RVTR040121","RVAR008860","Everything That Touches You","The Association","43125","RVAL204254","Birthday","RVAR008860","1968","1968-05-04","release_year:1968","10","yes","canonical_album_tracks|canonical_album_tracks","no","0","43125","43125","43125"
"RVTR040159","RVAR000404","To Know You Is To Love You","b.b. king","22663","RVAL751447","To Know You Is To Love You","RVAR000404","1973","1973-09-08","release_year:1973","4","yes","canonical_track_album_links|canonical_album_tracks","no","1","22651","22663","22663"
"RVTR040438","RVAR007251","Philly Dog","herbie mann","39739","RVAL113586","Our Mann Flute","RVAR007251","1966","1966-10-08","release_year:1966","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","39739","39739","39739"
"RVTR040762","RVAR004068","Just The Way You Are","billy joel","30881","RVAL571807","The Stranger","RVAR004068","1977","1977-10-08","release_year:1977","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","30881","30881","30881"
"RVTR041287","RVAR003758","Let It Rain","eric clapton","30229","RVAL687160","Eric Clapton At His Best","RVAR003758","1972","1972-10-14","release_year:1972","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","30224","30229","30229"
"RVTR041792","RVAR002684","Just Too Many People","melissa manchester","27617","RVAL418209","Melissa","RVAR002684","1975","1975-03-01","release_year:1975","3","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","0","27617","27617","27617"
"RVTR042043","RVAR008368","Love Her Madly","The Doors","42118","RVAL199520","L.A. Woman","RVAR008368","1971","1971-05-08","release_year:1971","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","42118","42118","42118"
"RVTR042677","RVAR004220","Kid Charlemagne","steely dan","31221","RVAL474969","Royal Scam","RVAR004220","1976","1976-05-22","release_year:1976","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31221","31221","31221"
"RVTR042962","RVAR003375","Fantasy","mariah carey","29207","RVAL302879","Daydream","RVAR003375","1995","1995-10-21","release_year:1995","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","29202","29207","29207"
"RVTR043378","RVAR002883","Mexico","james taylor","28118","RVAL232250","Gorilla","RVAR002883","1975","1975-05-31","release_year:1975","1","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","28118","28118","28118"
"RVTR043386","RVAR002265","Stone Cold","rainbow","26682","RVAL870323","Straight Between The Eyes","RVAR002265","1982","1982-05-08","release_year:1982","2","no","canonical_album_tracks|canonical_album_tracks","no","0","26677","26682",""
"RVTR043732","RVAR000506","There Is A Mountain","donovan","22824","RVAL485475","Donovan In Concert","RVAR000506","1968","1968-07-27","release_year:1968","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","22826","22824","22824"
"RVTR043925","RVAR008443","Harlem Shuffle","The Rolling Stones","42279","RVAL605241","Dirty Work","RVAR008443","1986","1986-04-12","release_year:1986","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","42279","42279","42294"
