rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR000231","","Pop Ur Sht","21 savage, young thug","","","","","","","","","","","","","","",""
"RVTR756792","","Mood","24kgoldn","","","","","","","","","","","","","","",""
"RVTR217377","","Valentino","24kgoldn","","","","","","","","","","","","","","",""
"RVTR635760","","The Hardest Part Of Breaking Up Is Getting Back Your Stuff","2gether","","","","","","","","","","","","","","",""
"RVTR606550","","This Is Ponderous","2nu","","","","","","","","","","","","","","",""
"RVTR603468","","Dear Mama Old School","2pac","","","","","","","","","","","","","","",""
"RVTR682650","","How Do U Want It California Love","2pac","","","","","","","","","","","","","","",""
"RVTR120681","","I Get Around","2pac","","","","","","","","","","","","","","",""
"RVTR423262","","Keep Ya Head Up","2pac","","","","","","","","","","","","","","",""
"RVTR849232","","Thugz Mansion","2pac","","","","","","","","","","","","","","",""
"RVTR478023","","Baby Don'T Cry Keep Ya Head Up Ii","2pac + outlawz","","","","","","","","","","","","","","",""
"RVTR435868","","Papa'Z Song","2pac duet","","","","","","","","","","","","","","",""
"RVTR757496","","Runnin'","2pac, notorious b.i.g., radio, dramacydal","","","","","","","","","","","","","","",""
"RVTR016498","","Hit It Again","3oh!3","","","","","","","","","","","","","","",""
"RVTR873212","","Set You Free","3oh!3","","","","","","","","","","","","","","",""
"RVTR995364","","Can U Feel It","3rd party","","","","","","","","","","","","","","",""
"RVTR658855","","Love Is Alive","3rd party","","","","","","","","","","","","","","",""
"RVTR435218","","What'S Up","4 non blondes","","","","","","","","","","","","","","",""
"RVTR678766","","Stand By Me","4 the cause","","","","","","","","","","","","","","",""
"RVTR376175","","Nobody Like U","4*town","","","","","","","","","","","","","","",""
"RVTR511739","","Have A Little Mercy","4.0","","","","","","","","","","","","","","",""
"RVTR230776","","4 Da Gang","42 dugg","","","","","","","","","","","","","","",""
"RVTR641826","","Maybach","42 dugg","","","","","","","","","","","","","","",""
"RVTR096533","","Thump Shit","42 dugg","","","","","","","","","","","","","","",""
"RVTR222656","","Don'T You Love Me","49-ers","","","","","","","","","","","","","","",""
"RVTR266138","","Act Ii Date 8","4batz","","","","","","","","","","","","","","",""
"RVTR158032","","Sukiyaki","4pm","","","","","","","","","","","","","","",""
"RVTR577819","","Shadows","5 satins","","","","","","","","","","","","","","",""
"RVTR320880","","Complete Mess","5 seconds of summer","","","","","","","","","","","","","","",""
"RVTR258466","","Don'T Stop","5 seconds of summer","","","","","","","","","","","","","","",""
"RVTR774840","","Easier","5 seconds of summer","","","","","","","","","","","","","","",""
"RVTR792011","","Everything I Didn'T Say","5 seconds of summer","","","","","","","","","","","","","","",""
"RVTR775518","","I'M On Fire","5000 volts","","","","","","","","","","","","","","",""
"RVTR129759","","Hoop In Yo Face From Sunset Park","69 boyz","","","","","","","","","","","","","","",""
"RVTR543884","","Kitty Kitty","69 boyz","","","","","","","","","","","","","","",""
"RVTR397500","","Tootsee Roll","69 boyz","","","","","","","","","","","","","","",""
"RVTR609069","","Gine","6ix9ine","","","","","","","","","","","","","","",""
"RVTR818102","","Gooba","6ix9ine","","","","","","","","","","","","","","",""
"RVTR734188","","Tati","6ix9ine","","","","","","","","","","","","","","",""
"RVTR819639","","Trollz","6ix9ine","","","","","","","","","","","","","","",""
"RVTR656565","","Yaya","6ix9ine","","","","","","","","","","","","","","",""
"RVTR830264","","Zaza","6ix9ine","","","","","","","","","","","","","","",""
"RVTR317763","","Keke","6ix9ine, fetty wap","","","","","","","","","","","","","","",""
"RVTR584209","","Know My Rights","6lack","","","","","","","","","","","","","","",""
"RVTR381205","","Do Your Thing","7 mile","","","","","","","","","","","","","","",""
"RVTR693145","","All I Want From Good Burger","702","","","","","","","","","","","","","","",""
"RVTR069519","","Where My Girls At","702","","","","","","","","","","","","","","",""
"RVTR196165","","I Could Be Good For You","707","","","","","","","","","","","","","","",""
"RVTR219336","","Ruby Rosary","A$ap Rocky","","","","","","","","","","","","","","",""
"RVTR221901","","Tailor Swif","A$ap Rocky","","","","","","","","","","","","","","",""
"RVTR429172","","Ms New Booty","Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark","","","","","","","","","","","","","","",""
"RVTR319760","","For Good","Cynthia Erivo & Ariana Grande","","","","","","","","","","","","","","",""
"RVTR859597","","As Long As You'Re Mine","Cynthia Erivo & Jonathan Bailey","","","","","","","","","","","","","","",""
"RVTR582062","","No Broke Boys","Disco Lines & Tinashe","","","","","","","","","","","","","","",""
"RVTR460340","","Rudolph The Red Nosed Reindeer","Gene Autry & The Pinafores","","","","","","","","","","","","","","",""
"RVTR531399","","Golden","HUNTR/X: EJAE, Audrey Nuna & REI AMI","","","","","","","","","","","","","","",""
"RVTR766083","","How It'S Done","HUNTR/X: EJAE, Audrey Nuna & REI AMI","","","","","","","","","","","","","","",""
"RVTR099531","","Takedown","HUNTR/X: EJAE, Audrey Nuna & REI AMI","","","","","","","","","","","","","","",""
"RVTR170737","","What It Sounds Like","HUNTR/X: EJAE, Audrey Nuna & REI AMI","","","","","","","","","","","","","","",""
"RVTR213462","","Takedown","JEONGYEON, JIHYO & CHAEYOUNG Of TWICE","","","","","","","","","","","","","","",""
"RVTR954316","","Put It On Me","Ja Rule Featuring Lil' Mo & Vita","","","","","","","","","","","","","","",""
"RVTR611172","","Santa Can'T You Hear Me","Kelly Clarkson & Ariana Grande","","","","","","","","","","","","","","",""
"RVTR096726","","Is It A Crime","Mariah the Scientist & Kali Uchis","","","","","","","","","","","","","","",""
"RVTR502695","","Oh No","Mos Def & Pharoahe Monch Featuring Nate Dogg","","","","","","","","","","","","","","",""
"RVTR133995","","Grillz","Nelly Featuring Paul Wall, Ali & Gipp","","","","","","","","","","","","","","",""
"RVTR021960","","I'M A King","P$c","","","","","","","","","","","","","","",""
"RVTR203737","","Chill Bill","Rob $tone","","","","","","","","","","","","","","",""
"RVTR911799","","Free","Rumi, JINU, EJAE & Andrew Choi","","","","","","","","","","","","","","",""
"RVTR704819","","Quema","Ryan Castro X Pe$o Pluma","","","","","","","","","","","","","","",""
"RVTR505647","","Amen","Shaboozey & Jelly Roll","","","","","","","","","","","","","","",""
"RVTR612422","","1 800 Heartbreak","Summer Walker & Anderson .Paak","","","","","","","","","","","","","","",""
"RVTR099276","","Baby","Summer Walker & Chris Brown","","","","","","","","","","","","","","",""
"RVTR917621","","Robbed You","Summer Walker & Mariah the Scientist","","","","","","","","","","","","","","",""
"RVTR667570","","Baller","Summer Walker, Glorilla, Sexyy Red & Monaleo","","","","","","","","","","","","","","",""
"RVTR324994","","Go Girl","Summer Walker, Latto & Doja Cat","","","","","","","","","","","","","","",""
"RVTR963578","","Dedicated To The One I Love","The ""5"" Royales","","","","","","","","","","","","","","",""
"RVTR534938","","Roses Are Red My Love","The ""you Know Who"" Group!","","","","","","","","","","","","","","",""
"RVTR350278","","Pop That Coochie","The 2 Live Crew","","","","","","","","","","","","","","",""
"RVTR733927","","Shake A Lil' Somethin'","The 2 Live Crew","","","","","","","","","","","","","","",""
"RVTR525085","","Remember The Rain","The 21st Century","","","","","","","","","","","","","","",""
"RVTR242584","","Dedicated To The Songs I Love","The 3 Friends","","","","","","","","","","","","","","",""
"RVTR486133","","Drag My Bad Name Down","The 4 Of Us","","","","","","","","","","","","","","",""
"RVTR186247","","Ain'T That A Shame","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR125024","","Alone","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR861666","","And That Reminds Me My Heart Reminds Me","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR769795","","Big Girls Don'T Cry","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR611544","","Bye Bye Baby Baby Goodbye","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR595312","","C'Mon Marianne","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR145841","","Candy Girl","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR279444","","December 1963 Oh What A Night","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR279445","","December 1963 Oh What A Night","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR882130","","Electric Stories","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR626531","","I'Ve Got You Under My Skin","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR471102","","Let'S Hang On","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR526215","","Little Boy In Grown Up Clothes","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR445560","","Marlena","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR635440","","New Mexican Rose","The 4 Seasons","","","","","","","","","","","","","","",""
"RVTR829777","","Swing Swing","The All-american Rejects","","","","","","","","","","","","","","",""
"RVTR452332","","Puddin N' Tain Ask Me Again I'Ll Tell You The Same","The Alley Cats","","","","","","","","","","","","","","",""
"RVTR158038","","Surfer Street","The Allisons","","","","","","","","","","","","","","",""
"RVTR360724","","Nevertheless Louisiana Lou And Three Card Monty John","The Allman Brothers Band","","","","","","","","","","","","","","",""
"RVTR680637","","Revival Love Is Everywhere","The Allman Brothers Band","","","","","","","","","","","","","","",""
"RVTR738477","","Bony Moronie","The Appalachians","","","","","","","","","","","","","","",""
"RVTR192162","","Bunny Hop","The Applejacks","","","","","","","","","","","","","","",""
"RVTR152663","","Mexican Hat Rock","The Applejacks","","","","","","","","","","","","","","",""
"RVTR046772","","Rocka Conga","The Applejacks","","","","","","","","","","","","","","",""
"RVTR028706","","Graduation Day","The Arbors","","","","","","","","","","","","","","",""
"RVTR730629","","I Can'T Quit Her","The Arbors","","","","","","","","","","","","","","",""
"RVTR985327","","The Letter","The Arbors","","","","","","","","","","","","","","",""
"RVTR197697","","Feelin' So Good S K O O B Y D O O","The Archies","","","","","","","","","","","","","","",""
"RVTR212995","","Who'S Your Baby","The Archies","","","","","","","","","","","","","","",""
"RVTR971040","","Apache '65","The Arrows","","","","","","","","","","","","","","",""
"RVTR970531","","Kiss","The Art Of Noise","","","","","","","","","","","","","","",""
"RVTR198020","","Girl I Need You","The Artistics","","","","","","","","","","","","","","",""
"RVTR665185","","I'M Gonna Miss You","The Artistics","","","","","","","","","","","","","","",""
"RVTR884329","","Overture From Tommy A Rock Opera","The Assembled Multitude","","","","","","","","","","","","","","",""
"RVTR643182","","Woodstock","The Assembled Multitude","","","","","","","","","","","","","","",""
"RVTR108889","","Can I Trust You","The Bachelors","","","","","","","","","","","","","","",""
"RVTR310073","","Chapel In The Moonlight","The Bachelors","","","","","","","","","","","","","","",""
"RVTR825517","","Diane","The Bachelors","","","","","","","","","","","","","","",""
"RVTR713711","","I Believe","The Bachelors","","","","","","","","","","","","","","",""
"RVTR639829","","I Wouldn'T Trade You For The World","The Bachelors","","","","","","","","","","","","","","",""
"RVTR151512","","Love Me With All Of Your Heart","The Bachelors","","","","","","","","","","","","","","",""
"RVTR432690","","Marie","The Bachelors","","","","","","","","","","","","","","",""
"RVTR697002","","No Arms Can Ever Hold You","The Bachelors","","","","","","","","","","","","","","",""
"RVTR851064","","Walk With Faith In Your Heart","The Bachelors","","","","","","","","","","","","","","",""
"RVTR956121","","Angeline Is Coming Home","The Badlees","","","","","","","","","","","","","","",""
"RVTR827001","","Comin' In The Back Door","The Baja Marimba Band","","","","","","","","","","","","","","",""
"RVTR252008","","God Bless Our Love","The Ballads","","","","","","","","","","","","","","",""
"RVTR938576","","A Question Of Temperature","The Balloon Farm","","","","","","","","","","","","","","",""
"RVTR105193","","Lapland","The Baltimore And Ohio Marching Band","","","","","","","","","","","","","","",""
"RVTR107720","","The Tra La La Song One Banana Two Banana","The Banana Splits","","","","","","","","","","","","","","",""
"RVTR808451","","Scotch On The Rocks","The Band Of The Black Watch","","","","","","","","","","","","","","",""
