VirtualDJ file path,Artist,Title,proposed RVTR,candidate count,disposition,exact evidence,safe-to-auto-assign
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Roy Orbison - Pretty Woman   (1987) (Edited).mp4,Roy Orbison,Pretty Woman (Edited)  (1987),RVTR870712,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR870712); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Smash Mouth - Can't Get Enough Of You Baby.mp4,Smash Mouth,Can't Get Enough Of You Baby,RVTR019934,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR019934); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Alice's Restaurant Massacre Illustrated.mp4,Arlo Guthrie,Alice's Restaurant,RVTR497447,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR497447); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Jagged Edge F.&Nelly - Where's The Party At.mp4,Jagged Edge F.&Nelly,Where's The Party At,RVTR638461,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR638461); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2020's/Lawrence - I'm Confident That I'm Insecure.mp4,Lawrence,I'm Confident That I'm Insecure,RVTR301963,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR301963); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Usher F.Pitbull - Dj Got Us Fallin In Love.mp4,Usher f./Pitbull,DJ Got Us Fallin' In Love,RVTR529394,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR529394); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Fleetwood Mac - Silver Springs (The Dance).mp4,Fleetwood Mac,Silver Springs (The Dance),RVTR155753,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR155753); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Tom Petty - Don't Come Around Here No More.mp4,Tom Petty,Don't Come Around Here No More,RVTR820159,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR820159); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2020's/Teddy Swims - I Don't Wanna Be You Anymore.mp4,Teddy Swims,I Don't Wanna Be You Anymore,RVTR192746,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR192746); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Miguel Brown - So Many Men, So Little Time.mp4",Miguel Brown,"So Many Men, So Little Time",RVTR526354,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR526354); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Lauryn Hill - Can't Take My Eyes Off Of You.mp4,Lauryn Hill,Can't Take My Eyes Off Of You,RVTR248366,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR248366); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Smash Mouth - Walkin' On The Sun.mp4,Smash Mouth,Walkin' On The Sun,RVTR153215,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR153215); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Jennifer Lopez f._Lil Wayne - I'm Into You.mp4,Jennifer Lopez f./Lil Wayne,I'm Into You,RVTR425770,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR425770); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Information Society - What's On Your Mind.mp4,Information Society,What's On Your Mind,RVTR486722,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR486722); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Scissor Sisters - I Don't Feel Like Dancin'.mp4,Scissor Sisters,I Don't Feel Like Dancin',RVTR414071,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR414071); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Tinie Tempah f._Wiz Khalifa - Till I'm Gone.mp4,Tinie Tempah f./Wiz Khalifa,Till I'm Gone,RVTR804593,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR804593); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Daryl Hall & John Oates - I Can't Go For That.mp4,Daryl Hall & John Oates,I Can't Go For That,RVTR369816,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR369816); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Marty Robbins - Green, Green, Grass of Home.mp4",Marty Robbins,"Green, Green, Grass of Home",RVTR891818,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR891818); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Bill Withers - Lonely Town, Lonely Street.mp4",Bill Withers,"Lonely Town, Lonely Street",RVTR195622,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR195622); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Rory Gallagher - Don't Know Where I'm Going.mp4,Rory Gallagher,Don't Know Where I'm Going,RVTR703767,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR703767); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1980's/The Kentucky Headhunters - Oh, Lonesome Me.mp4",The Kentucky Headhunters,"Oh, Lonesome Me",RVTR781505,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR781505); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/The Chemical Brothers - Block Rockin' Beats.mp4,The Chemical Brothers,Block Rockin' Beats,RVTR978570,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR978570); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Lou Reed - Perfect Day(1996) (Trainspotting).mp4,Lou Reed,Perfect Day(1996) (Trainspotting),RVTR404394,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR404394); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Grand Funk Railroad - We're An American Band.mp4,Grand Funk Railroad,We're An American Band,RVTR471037,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR471037); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Melanie - What Have They Done To My Song, Ma.mp4",Melanie,"What Have They Done To My Song, Ma",RVTR581422,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR581422); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Birdman f._Nicki Minaj & Lil Wayne - Y.U. Mad.mp4,Birdman f./Nicki Minaj & Lil Wayne,Y.U. Mad,RVTR953252,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR953252); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/David Guetta f._Rihanna - Who's That Chick_.mp4,David Guetta f./Rihanna,Who's That Chick?,RVTR983624,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR983624); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Rolling Stones - Can't You Hear Me Knocking.MP4,Rolling Stones,Can't You Hear Me Knocking,RVTR456479,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR456479); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Madonna feat. Nicki Minaj - Bitch I M Madonna.mp4,Madonna,Bitch I M Madonna Ft. Nicki Minaj,RVTR292776,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR292776); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Offspring, The - Kristy, Are You Doing Okay.mp4","Offspring, The","Kristy, Are You Doing Okay",RVTR637118,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR637118); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Haley Reinhart - Don't Know How To Love You.mp4,Haley Reinhart,Don't Know How To Love You,RVTR755329,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR755329); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Bonnie Tyler - Have You Ever Seen the Rain_.mp4,Bonnie Tyler,Have You Ever Seen the Rain?,RVTR794771,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR794771); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Jason Castro - Let's Just Fall In Love Again.mp4,Jason Castro,Let's Just Fall In Love Again,RVTR154079,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR154079); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Urge Overkill - Girl, You'll Be A Woman Soon.mp4",Urge Overkill,"Girl, You'll Be A Woman Soon",RVTR800509,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR800509); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Clay Walker - Catching Up With An Ol' Memory.mp4,Clay Walker,Catching Up With An Ol' Memory,RVTR136111,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR136111); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Willie Nelson - Blue Eyes Cryin' In The Rain.mp4,Willie Nelson,Blue Eyes Cryin' In The Rain,RVTR301024,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR301024); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Norah Jones feat. Dolly Parton - Creepin' in.mp4,Norah Jones feat Dolly Parton,Creepin' in,RVTR388625,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR388625); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/T-Pain f._Wiz Khalifa & Lily Allen - 5 O'Clock.mp4,T-Pain f./Wiz Khalifa & Lily Allen,5 O'Clock,RVTR568043,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR568043); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Kings - This Beat Goes On_Switchin To Glide.mp4,Kings,This Beat Goes On:Switchin To Glide,RVTR501776,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR501776); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/John Cougar Mellencamp - R.O.C.K. In The U.S.A.mp4,John Cougar Mellencamp,R.O.C.K. In The U.S.A,RVTR209573,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR209573); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Nathaniel Rateliff & The Night Sweats - S.O.B.mp4,Nathaniel Rateliff & The Night Sweats,S.O.B.,RVTR801828,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR801828); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Beatles - You've Got Hide Your Love Away.mp4,The Beatles,You've Got Hide Your Love Away,RVTR111215,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR111215); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/U2 - I'll Go Crazy If I Don't Go Crazy Tonight.mp4,U2,I'll Go Crazy If I Don't Go Crazy Tonight,RVTR164560,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR164560); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Trisha Yearwood - She's In Love With The Boy.mp4,Trisha Yearwood,She's In Love With The Boy,RVTR428109,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR428109); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Sinclar, Bob f.Steve Edwards - World, Hold On.mp4","Sinclar, Bob f.Steve Edwards","World, Hold On",RVTR856674,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR856674); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/We The Kings f._Demi Lovato - We'll Be A Dream.mp4,We The Kings f./Demi Lovato,We'll Be A Dream,RVTR673927,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR673927); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Martha Wash & Jocelyn Brown - Keep On Jumpin'.mp4,Martha Wash & Jocelyn Brown,Keep On Jumpin',RVTR960962,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR960962); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Boney M. - Hooray! Hooray! It s a Holi-Holiday.mp4,Boney M.,Hooray! Hooray! It s a Holi-Holiday,RVTR889230,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR889230); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/The Beach Boys - That's Why God Made The Radio.mp4,The Beach Boys,That's Why God Made The Radio,RVTR661013,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR661013); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Snoop Dogg F.Pharrell - Drop It Like It's Hot.mp4,Snoop Dogg F.Pharrell,Drop It Like It's Hot,RVTR612712,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR612712); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1950's/Judy Garland And Gene Kelly - Ballin' The Jack.mp4,Judy Garland And Gene Kelly,Ballin' The Jack,RVTR993640,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR993640); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2020's/Danielle Bradbery - Stop Draggin' Your Boots.mp4,Danielle Bradbery,Stop Draggin' Your Boots,RVTR550115,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR550115); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Napoleon XIV - They're Coming To Take Me Away.mp4,Napoleon XIV,They're Coming To Take Me Away,RVTR690845,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR690845); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Castaways (Gilligan's Island) - Liar, Liar.mp4",The Castaways (Gilligan's Island),"Liar, Liar",RVTR979272,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR979272); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Sly & The Family Stone - Everyday People (1968).mp4,Sly & The Family Stone,Everyday People (1968),RVTR836442,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR836442); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Lumidee F.Tony Sunshine - She's Like The Wind.mp4,Lumidee F.Tony Sunshine,She's Like The Wind,RVTR402381,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR402381); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Whitney Houston - It's Not Right, But It's OK.mp4",Whitney Houston,"It's Not Right, But It's OK",RVTR530689,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR530689); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Mississippi Fred McDowell - Shake 'Em On Down.mp4,Mississippi Fred McDowell,Shake 'Em On Down,RVTR061977,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR061977); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Heavy D. & The Boyz - Now That We've Found Love.mp4,Heavy D. & The Boyz,Now That We've Found Love,RVTR136584,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR136584); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Blondie - I'm Always Touched by Your Presence.mp4,Blondie,I'm Always Touched by Your Presence,RVTR049200,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR049200); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Rockin' Sidney - Don't Mess With My Toot Toot.mp4,Rockin' Sidney,Don't Mess With My Toot Toot,RVTR261631,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR261631); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1950's/Jerry Lee Lewis - Whole Lotta Shakin' Goin' On.mp4,Jerry Lee Lewis,Whole Lotta Shakin' Goin' On ,RVTR469900,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR469900); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/The Guess Who - American Woman (Extended Live).mp4,The Guess Who,American Woman (Extended Live),RVTR823512,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR823512); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Kenny Wayne Shepherd Band - Never Lookin' Back.mp4,Kenny Wayne Shepherd Band,Never Lookin' Back,RVTR043084,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR043084); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Buffalo Springfield - For What It's Worth (TV).mp4,Buffalo Springfield,For What It's Worth (TV),RVTR874849,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR874849); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/D-Mob feat. Cathy Dennis - C'Mon And Get My Love.mp4,D-Mob featuring Cathy Dennis,C'Mon And Get My Love,RVTR785942,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR785942); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1950's/Jerry Lee Lewis - Whole Lotta Shakin' Going On.mp4,Jerry Lee Lewis,Whole Lotta Shakin' Going On,RVTR100307,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR100307); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Melanie - Look What They've Done To My Song, Ma.mp4",Melanie,"Look What They've Done To My Song, Ma",RVTR387299,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR387299); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Prince - Most Beautiful Girl In The World, The.mp4",Prince,"Most Beautiful Girl In The World, The",RVTR929298,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR929298); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Rod Stewart - Oh God, I Wish I Was Home Tonight.mp4",Rod Stewart,"Oh God, I Wish I Was Home Tonight",RVTR653819,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR653819); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Herman's Hermits - Henry the VIII _ Mrs. Brown.mp4,Herman's Hermits,Henry the VIII : Mrs. Brown,RVTR679704,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR679704); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Steve Miller Band - Take The Money And Run (1997).mp4,Steve Miller Band,Take The Money And Run (1997),RVTR444793,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR444793); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/En Vogue - My Lovin' (You're Never Gonna Get It).mp4,En Vogue,My Lovin' (You're Never Gonna Get It),RVTR024347,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR024347); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Cab Calloway & Nicholas Brothers - Jumpin' Jive.mp4,Cab Calloway & Nicholas Brothers,Jumpin' Jive,RVTR585045,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR585045); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Britney Spears - I'm Not A Girl, Not Yet A Woman.mp4",Britney Spears,"I'm Not A Girl, Not Yet A Woman",RVTR270623,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR270623); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Garth Brooks & Huey Lewis - Workin' For A Livin'.mp4,Garth Brooks & Huey Lewis,Workin' For A Livin',RVTR390823,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR390823); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/2000's/The Gaslight Anthem - I'da Called You Woody, Joe.mp4",The Gaslight Anthem,"I'da Called You Woody, Joe",RVTR222097,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR222097); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Dead or Alive - You Spin Me Round (Like a Record).mp4,Dead Or Alive,You Spin Me Round (Like a Record),RVTR950390,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR950390); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Delbert McClinton - I've Got Dreams To Remember.mp4,Delbert McClinton,I've Got Dreams To Remember,RVTR785306,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR785306); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Santa Esmeralda - Don't Let Me Be Misunderstood.mp4,Santa Esmeralda,Don't Let Me Be Misunderstood,RVTR587175,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR587175); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Gillian Welch - Didn't Leave Nobody But The Baby.mp4,Gillian Welch,Didn't Leave Nobody But The Baby,RVTR041774,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR041774); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Gladys Knightl - I've Got to Use My Imagination.mp4,Gladys Knightl,I've Got to Use My Imagination,RVTR380706,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR380706); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Robert Palmer - Bad Case Of Loving You (Doctor Doctor).mp4,Robert Palmer,Bad Case Of Loving You (Doctor Doctor),RVTR019972,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR019972); deterministic filename/tag noise.,true
/Volumes/DJ  MAIN/DJ MEDIA/VIDEO/1950's/41-Cab Calloway 1933 Cartoon of St. James Infirmary Blues.mp4,Cab Calloway,St. James Infirmary Blues,RVTR160225,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR160225); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Miley Cyrus - Look What They've Done To My Song.mp4,Miley Cyrus,Look What They've Done To My Song,RVTR671284,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR671284); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Stellar Project f.Brandi Emma - Get Up, Stand Up.mp4",Stellar Project f.Brandi Emma,"Get Up, Stand Up",RVTR177390,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR177390); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Darrell Scott - You'll Never Leave Harlan Alive.mp4,Darrell Scott,You'll Never Leave Harlan Alive,RVTR894956,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR894956); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Rodney Crowell - I Couldn't Leave You If I Tried.mp4,Rodney Crowell,I Couldn't Leave You If I Tried,RVTR028182,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR028182); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Eric Clapton & Band Du Lac - Willie & The Hand Jive.mp4,Eric Clapton & Band Du Lac,Willie & The Hand Jive,RVTR877619,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR980658); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/The Veterans - There Ain't No Age For Rock N Roll.mp4,The Veterans,There Ain't No Age For Rock N Roll,RVTR627603,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR627603); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Modern Talking - You're My Heart, You're My Soul.mp4",Modern Talking,"You're My Heart, You're My Soul",RVTR600993,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR600993); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Velvet Underground - I'm Waiting For The Man.mp4,The Velvet Underground,I'm Waiting For The Man,RVTR285593,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR285593); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Mindless Behavior f._Diggy Simmons - Mrs. Right.mp4,Mindless Behavior f./Diggy Simmons,Mrs. Right,RVTR998440,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR998440); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Britney Spears - Don't Let Me Be The Last To Know.mp4,Britney Spears,Don't Let Me Be The Last To Know,RVTR100796,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR100796); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Jefferson Starship - Nothin's Gonna Stop Us Now.mp4,Jefferson Starship,Nothin's Gonna Stop Us Now,RVTR574410,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR574410); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Syretta & Billy Preston - With You I'm Born Again.mp4,Syretta & Billy Preston,With You I'm Born Again,RVTR007747,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR007747); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Christina Aguilera F.Lil' Kim - Can't Hold Us Down.mp4,Christina Aguilera F.Lil' Kim,Can't Hold Us Down,RVTR639778,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR639778); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Jefferson Starship - It's Not Over 'Til It's Over.mp4,Jefferson Starship,It's Not Over 'Til It's Over,RVTR995114,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR995114); deterministic filename/tag noise.,true
